#N,EA (N)
1.033846154,1.580904977
2.707692308,1.574208145
3.938461538,1.563529412
4.430769231,1.555565611
4.775384615,1.558461538
6.301538462,1.553031674
7.729230769,1.549773756
9.058461538,1.547782805
14.72,1.542171946
